step,epoch,batch,train_loss
1692,5,128,0.5150318741798401
1693,5,129,0.5780039429664612
1694,5,130,0.3571832776069641
1695,5,131,0.5467730164527893
1696,5,132,0.41677188873291016
1697,5,133,0.6461092829704285
1698,5,134,0.5371335744857788
1699,5,135,0.35116076469421387
1700,5,136,0.5605698823928833
1701,5,137,0.6862168312072754
1702,5,138,0.4256904423236847
1703,5,139,0.6101961731910706
1704,5,140,0.5179435014724731
1705,5,141,0.6331099271774292
1706,5,142,0.47277337312698364
1707,5,143,0.3681992292404175
1708,5,144,0.5168507099151611
1709,5,145,0.6048059463500977
1710,5,146,0.4113728404045105
1711,5,147,0.41501474380493164
1712,5,148,0.591789722442627
1713,5,149,0.4633580446243286
1714,5,150,0.5044532418251038
1715,5,151,0.3705315887928009
1716,5,152,0.5329044461250305
1717,5,153,0.4479697346687317
1718,5,154,0.504904568195343
1719,5,155,0.4926951229572296
1720,5,156,0.490359365940094
1721,5,157,0.6112784147262573
1722,5,158,0.44092172384262085
1723,5,159,0.4545958936214447
1724,5,160,0.5551809072494507
1725,5,161,0.5405652523040771
1726,5,162,0.5089723467826843
1727,5,163,0.5402203798294067
1728,5,164,0.553467869758606
1729,5,165,0.48854896426200867
1730,5,166,0.6596785187721252
1731,5,167,0.6255303025245667
1732,5,168,0.3949987292289734
1733,5,169,0.6828463077545166
1734,5,170,0.45966899394989014
1735,5,171,0.4725971817970276
1736,5,172,0.4596271514892578
1737,5,173,0.42738425731658936
1738,5,174,0.5378982424736023
1739,5,175,0.42693883180618286
1740,5,176,0.5041677355766296
1741,5,177,0.5620539784431458
1742,5,178,0.3900831937789917
1743,5,179,0.4999459683895111
1744,5,180,0.5810515880584717
1745,5,181,0.5612777471542358
1746,5,182,0.5291656255722046
1747,5,183,0.4724682867527008
1748,5,184,0.4156722128391266
1749,5,185,0.6241961717605591
1750,5,186,0.4109005630016327
1751,5,187,0.44858866930007935
1752,5,188,0.44394803047180176
1753,5,189,0.4196438193321228
1754,5,190,0.5025931000709534
1755,5,191,0.39244937896728516
1756,5,192,0.4756123125553131
1757,5,193,0.4535581171512604
1758,5,194,0.4429289400577545
1759,5,195,0.4811413288116455
1760,5,196,0.44524919986724854
1761,5,197,0.502048909664154
1762,5,198,0.4011666476726532
1763,5,199,0.48375383019447327
1764,5,200,0.49608612060546875
1765,5,201,0.5082260966300964
1766,5,202,0.523844838142395
1767,5,203,0.5827358961105347
1768,5,204,0.4363083243370056
1769,5,205,0.35076361894607544
1770,5,206,0.47725507616996765
1771,5,207,0.4404972791671753
1772,5,208,0.47527939081192017
1773,5,209,0.4792858362197876
1774,5,210,0.4940410554409027
1775,5,211,0.46543771028518677
1776,5,212,0.3657587170600891
1777,5,213,0.3975771367549896
1778,5,214,0.47776293754577637
1779,5,215,0.4900074601173401
1780,5,216,0.6314026713371277
1781,5,217,0.5435225367546082
1782,5,218,0.43663838505744934
1783,5,219,0.555130124092102
1784,5,220,0.5526488423347473
1785,5,221,0.6883524656295776
1786,5,222,0.5048991441726685
1787,5,223,0.6600480079650879
1788,5,224,0.5950014591217041
1789,5,225,0.48682722449302673
1790,5,226,0.47922056913375854
1791,5,227,0.7044486403465271
1792,5,228,0.45937055349349976
1793,5,229,0.5400345325469971
1794,5,230,0.5598193407058716
1795,5,231,0.4970156252384186
1796,5,232,0.5358785390853882
1797,5,233,0.5335599184036255
1798,5,234,0.47807466983795166
1799,5,235,0.48598408699035645
1800,5,236,0.5917971730232239
1801,5,237,0.4958052933216095
1802,5,238,0.4497464895248413
1803,5,239,0.45093628764152527
1804,5,240,0.38372698426246643
1805,5,241,0.3932727873325348
1806,5,242,0.43161362409591675
1807,5,243,0.6385653018951416
1808,5,244,0.290397047996521
1809,5,245,0.39771243929862976
1810,5,246,0.40268877148628235
1811,5,247,0.3777463734149933
1812,5,248,0.4825049042701721
1813,5,249,0.4532436430454254
1814,5,250,0.5694437623023987
1815,5,251,0.3673310875892639
1816,5,252,0.509288489818573
1817,5,253,0.34917688369750977
1818,5,254,0.48244738578796387
1819,5,255,0.5672184228897095
1820,5,256,0.5444931387901306
1821,5,257,0.462456613779068
1822,5,258,0.48415058851242065
1823,5,259,0.49269163608551025
1824,5,260,0.4055495262145996
1825,5,261,0.47032102942466736
1826,5,262,0.5028773546218872
1827,5,263,0.4704490602016449
1828,5,264,0.4902171790599823
1829,5,265,0.34992948174476624
1830,5,266,0.4371633231639862
1831,5,267,0.5569844245910645
1832,5,268,0.5846899747848511
1833,5,269,0.5296735167503357
1834,5,270,0.5344088077545166
1835,5,271,0.4959864616394043
1836,5,272,0.4957488775253296
1837,5,273,0.39071038365364075
1838,5,274,0.43880486488342285
1839,5,275,0.619408130645752
1840,5,276,0.4578127861022949
1841,5,277,0.5681700706481934
1842,5,278,0.5698370337486267
1843,5,279,0.5916002988815308
1844,5,280,0.4609801173210144
1845,5,281,0.4666329622268677
1846,5,282,0.43995949625968933
1847,5,283,0.423879474401474
1848,5,284,0.44037917256355286
1849,5,285,0.47168001532554626
1850,5,286,0.3877733647823334
1851,5,287,0.5507673025131226
1852,5,288,0.46361732482910156
1853,5,289,0.42810502648353577
1854,5,290,0.4484855830669403
1855,5,291,0.588239312171936
1856,5,292,0.4065065085887909
1857,5,293,0.6611804962158203
1858,5,294,0.43404778838157654
1859,5,295,0.509791374206543
1860,5,296,0.38138914108276367
1861,5,297,0.5002780556678772
1862,5,298,0.697471559047699
1863,5,299,0.583074152469635
1864,5,300,0.5403450131416321
1865,5,301,0.5018718838691711
1866,5,302,0.41413426399230957
1867,5,303,0.5762488842010498
1868,5,304,0.42350590229034424
1869,5,305,0.45513832569122314
1870,5,306,0.45509830117225647
1871,5,307,0.6857342720031738
1872,5,308,0.5037996768951416
1873,5,309,0.4527437388896942
1874,5,310,0.5895968675613403
1875,5,311,0.6704239249229431
1876,5,312,0.5100624561309814
1877,5,313,0.500724732875824
1878,5,314,0.49617981910705566
1879,5,315,0.4602736830711365
1880,5,316,0.514193594455719
1881,5,317,0.37323838472366333
1882,5,318,0.430245578289032
1883,5,319,0.4030640125274658
1884,5,320,0.38187655806541443
1885,5,321,0.41275185346603394
1886,5,322,0.3803306519985199
1887,5,323,0.4409671723842621
1888,5,324,0.4867956042289734
1889,5,325,0.4474811255931854
1890,5,326,0.4734600782394409
1891,5,327,0.41995078325271606
1892,5,328,0.3463696241378784
1893,5,329,0.3684835731983185
1894,5,330,0.46156272292137146
1895,5,331,0.33355432748794556
1896,5,332,0.4845379889011383
1897,5,333,0.36108312010765076
1898,5,334,0.5429343581199646
1899,5,335,0.4625680446624756
1900,5,336,0.431548535823822
1901,5,337,0.5841009020805359
1902,5,338,0.3548767566680908
1903,5,339,0.4811055660247803
1904,5,340,0.6668205261230469
1905,5,341,0.588841438293457
1906,5,342,0.4259626865386963
1907,5,343,0.45444902777671814
1908,5,344,0.45676177740097046
1909,5,345,0.5723926424980164
1910,5,346,0.43936294317245483
1911,5,347,0.6469120979309082
1912,5,348,0.5059523582458496
1913,5,349,0.5480393171310425
1914,5,350,0.6612695455551147
1915,5,351,0.46991443634033203
1916,5,352,0.5053542256355286
1917,5,353,0.4475904405117035
1918,5,354,0.49230578541755676
1919,5,355,0.4581115245819092
1920,5,356,0.5452322959899902
1921,5,357,0.45387324690818787
1922,5,358,0.5233750343322754
1923,5,359,0.6957589983940125
1924,5,360,0.3038250505924225
1925,5,361,0.4885287880897522
1926,5,362,0.5985245108604431
1927,5,363,0.505843460559845
1928,5,364,0.4559299945831299
1929,5,365,0.5502106547355652
1930,5,366,0.4523833394050598
1931,5,367,0.6187838315963745
1932,5,368,0.5566973686218262
1933,5,369,0.48446106910705566
1934,5,370,0.5477343201637268
1935,5,371,0.6130892634391785
1936,5,372,0.4820087254047394
1937,5,373,0.5206729173660278
1938,5,374,0.43605858087539673
1939,5,375,0.5274190306663513
1940,5,376,0.39629122614860535
1941,5,377,0.5094946026802063
1942,5,378,0.40954074263572693
1943,5,379,0.4902869164943695
1944,5,380,0.39760640263557434
1945,5,381,0.714436411857605
1946,5,382,0.49163275957107544
1947,5,383,0.47785598039627075
1948,5,384,0.36105698347091675
1949,5,385,0.44364479184150696
1950,5,386,0.6839151382446289
1951,5,387,0.5036380887031555
1952,5,388,0.5591642260551453
1953,5,389,0.6596927642822266
1954,5,390,0.6349704265594482
1955,5,391,0.4440682530403137
1956,6,1,0.4513166546821594
1957,6,2,0.30975526571273804
1958,6,3,0.36842015385627747
1959,6,4,0.430295467376709
1960,6,5,0.35173869132995605
1961,6,6,0.324251264333725
1962,6,7,0.3566552698612213
1963,6,8,0.4212394654750824
1964,6,9,0.2887572646141052
1965,6,10,0.3932875990867615
1966,6,11,0.3875180780887604
1967,6,12,0.3836278021335602
1968,6,13,0.3347851037979126
1969,6,14,0.3261679410934448
1970,6,15,0.29235801100730896
1971,6,16,0.2789691984653473
1972,6,17,0.43989259004592896
1973,6,18,0.29205843806266785
1974,6,19,0.25791406631469727
1975,6,20,0.3667879104614258
1976,6,21,0.2559650242328644
1977,6,22,0.21372269093990326
1978,6,23,0.3071889877319336
1979,6,24,0.3630400598049164
1980,6,25,0.4995230436325073
1981,6,26,0.2352369874715805
1982,6,27,0.4123293459415436
1983,6,28,0.3604385256767273
1984,6,29,0.42678120732307434
1985,6,30,0.3178495764732361
1986,6,31,0.2726297378540039
1987,6,32,0.2810610234737396
1988,6,33,0.2593115270137787
1989,6,34,0.4042219817638397
1990,6,35,0.2577938437461853
1991,6,36,0.28037065267562866
1992,6,37,0.2536742091178894
1993,6,38,0.2774542272090912
1994,6,39,0.26321232318878174
1995,6,40,0.42521241307258606
1996,6,41,0.29784682393074036
1997,6,42,0.4026549160480499
1998,6,43,0.250198632478714
1999,6,44,0.2902405560016632
2000,6,45,0.2768063247203827
2001,6,46,0.4107672870159149
2002,6,47,0.31160497665405273
2003,6,48,0.3270619213581085
2004,6,49,0.3383980393409729
2005,6,50,0.35539302229881287
2006,6,51,0.31829267740249634
2007,6,52,0.32382574677467346
2008,6,53,0.4837192893028259
2009,6,54,0.3899906873703003
2010,6,55,0.3396826386451721
2011,6,56,0.3447878062725067
2012,6,57,0.3157607913017273
2013,6,58,0.3224795460700989
2014,6,59,0.35015109181404114
2015,6,60,0.3230770528316498
2016,6,61,0.3753230571746826
2017,6,62,0.26636096835136414
2018,6,63,0.30399036407470703
2019,6,64,0.2718445062637329
2020,6,65,0.42226359248161316
2021,6,66,0.30892789363861084
2022,6,67,0.25603824853897095
2023,6,68,0.346157968044281
2024,6,69,0.39302492141723633
2025,6,70,0.29546260833740234
2026,6,71,0.2985014319419861
2027,6,72,0.3120185434818268
2028,6,73,0.32622313499450684
2029,6,74,0.35184672474861145
2030,6,75,0.4491793215274811
2031,6,76,0.47225379943847656
2032,6,77,0.4477718472480774
2033,6,78,0.3670395016670227
2034,6,79,0.33242908120155334
2035,6,80,0.3528784513473511
2036,6,81,0.4196074903011322
2037,6,82,0.40506410598754883
2038,6,83,0.395567923784256
2039,6,84,0.5202881693840027
2040,6,85,0.258820116519928
2041,6,86,0.3259136378765106
2042,6,87,0.33218613266944885
2043,6,88,0.4095888137817383
2044,6,89,0.4444139897823334
2045,6,90,0.4784884452819824
2046,6,91,0.344878226518631
2047,6,92,0.3126746714115143
2048,6,93,0.29470351338386536
2049,6,94,0.37536370754241943
2050,6,95,0.40191689133644104
2051,6,96,0.3886556923389435
2052,6,97,0.3511480689048767
2053,6,98,0.2952452600002289
2054,6,99,0.2892959713935852
2055,6,100,0.3545626103878021
2056,6,101,0.40998575091362
2057,6,102,0.5337753891944885
2058,6,103,0.30384036898612976
2059,6,104,0.4422233998775482
2060,6,105,0.2830730676651001
2061,6,106,0.4825318455696106
2062,6,107,0.28166550397872925
2063,6,108,0.29171502590179443
2064,6,109,0.31444498896598816
2065,6,110,0.3433631360530853
2066,6,111,0.35996901988983154
2067,6,112,0.5553159117698669
2068,6,113,0.24513572454452515
2069,6,114,0.34861353039741516
2070,6,115,0.27156293392181396
2071,6,116,0.33406391739845276
2072,6,117,0.3942113220691681
2073,6,118,0.3166024386882782
2074,6,119,0.3955458402633667
2075,6,120,0.19690945744514465
2076,6,121,0.4148963987827301
2077,6,122,0.3214718699455261
2078,6,123,0.35056066513061523
2079,6,124,0.3114892542362213
2080,6,125,0.21945177018642426
2081,6,126,0.3618428409099579
2082,6,127,0.2975558936595917
2083,6,128,0.3326326310634613
2084,6,129,0.4665639400482178
2085,6,130,0.24330498278141022
2086,6,131,0.3490499258041382
2087,6,132,0.31037086248397827
2088,6,133,0.3286101818084717
2089,6,134,0.3500789701938629
2090,6,135,0.39586445689201355
2091,6,136,0.2851846516132355
2092,6,137,0.26327645778656006
2093,6,138,0.22881348431110382
2094,6,139,0.40735089778900146
2095,6,140,0.2871530055999756
2096,6,141,0.33871304988861084
2097,6,142,0.3951936364173889
2098,6,143,0.28966936469078064
2099,6,144,0.38068076968193054
2100,6,145,0.3915325105190277
2101,6,146,0.372488409280777
2102,6,147,0.3138914704322815
2103,6,148,0.3653164207935333
2104,6,149,0.40473315119743347
2105,6,150,0.27918094396591187
2106,6,151,0.39715418219566345
2107,6,152,0.3619551956653595
2108,6,153,0.48212575912475586
2109,6,154,0.4354837238788605
2110,6,155,0.39682093262672424
2111,6,156,0.3455750048160553
2112,6,157,0.46365612745285034
2113,6,158,0.40356433391571045
2114,6,159,0.3916337192058563
2115,6,160,0.44497644901275635
2116,6,161,0.37588465213775635
2117,6,162,0.3625786006450653
2118,6,163,0.43304577469825745
2119,6,164,0.3185296058654785
2120,6,165,0.34030354022979736
2121,6,166,0.4149366021156311
2122,6,167,0.32960736751556396
2123,6,168,0.4804069697856903
2124,6,169,0.3005666136741638
2125,6,170,0.3131227493286133
2126,6,171,0.39479300379753113
2127,6,172,0.4239015281200409
2128,6,173,0.42734459042549133
2129,6,174,0.402483731508255
2130,6,175,0.2680836021900177
2131,6,176,0.2804034948348999
2132,6,177,0.2834688127040863
2133,6,178,0.3268406093120575
2134,6,179,0.3431397080421448
2135,6,180,0.26693424582481384
2136,6,181,0.36796489357948303
2137,6,182,0.2853694260120392
2138,6,183,0.39453044533729553
2139,6,184,0.36945676803588867
2140,6,185,0.31408005952835083
2141,6,186,0.4274387061595917
2142,6,187,0.3690129220485687
2143,6,188,0.49689486622810364
2144,6,189,0.36729109287261963
2145,6,190,0.311710387468338
2146,6,191,0.36067140102386475
2147,6,192,0.3559628129005432
2148,6,193,0.38516688346862793
2149,6,194,0.4424433410167694
2150,6,195,0.3981337547302246
2151,6,196,0.36513710021972656
2152,6,197,0.41641852259635925
2153,6,198,0.4129490554332733
2154,6,199,0.46790173649787903
2155,6,200,0.33829811215400696
2156,6,201,0.4322355091571808
2157,6,202,0.37691250443458557
2158,6,203,0.3912017345428467
2159,6,204,0.5481879115104675
2160,6,205,0.6055996417999268
2161,6,206,0.4243876039981842
2162,6,207,0.4162028431892395
2163,6,208,0.5444103479385376
2164,6,209,0.4680554270744324
2165,6,210,0.44135791063308716
2166,6,211,0.4725932776927948
2167,6,212,0.43373408913612366
2168,6,213,0.43275636434555054
2169,6,214,0.4235157370567322
2170,6,215,0.3548826575279236
2171,6,216,0.3841620683670044
2172,6,217,0.3675495386123657
2173,6,218,0.3474424183368683
2174,6,219,0.4772447347640991
2175,6,220,0.4632429778575897
2176,6,221,0.32749900221824646
2177,6,222,0.31949350237846375
2178,6,223,0.3496685326099396
2179,6,224,0.3568326234817505
2180,6,225,0.26428869366645813
2181,6,226,0.4336405098438263
2182,6,227,0.2347421944141388
2183,6,228,0.30542483925819397
2184,6,229,0.28332406282424927
2185,6,230,0.3764217793941498
2186,6,231,0.33051416277885437
2187,6,232,0.49326008558273315
2188,6,233,0.4573865830898285
2189,6,234,0.30024445056915283
2190,6,235,0.33146384358406067
2191,6,236,0.4201565980911255
2192,6,237,0.40260371565818787
2193,6,238,0.3418218493461609
2194,6,239,0.34036266803741455
2195,6,240,0.28672105073928833
2196,6,241,0.35242220759391785
2197,6,242,0.4163120985031128
2198,6,243,0.24992996454238892
2199,6,244,0.44984516501426697
2200,6,245,0.27221301198005676
2201,6,246,0.2462574541568756
2202,6,247,0.30170002579689026
2203,6,248,0.3049218952655792
2204,6,249,0.3887613117694855
2205,6,250,0.4011392891407013
2206,6,251,0.34693166613578796
2207,6,252,0.38643109798431396
2208,6,253,0.3806948959827423
2209,6,254,0.32165810465812683
2210,6,255,0.352848619222641
2211,6,256,0.3866054117679596
2212,6,257,0.29720598459243774
2213,6,258,0.3390797972679138
2214,6,259,0.5039762258529663
2215,6,260,0.3671532869338989
2216,6,261,0.3449411690235138
2217,6,262,0.453339546918869
2218,6,263,0.40645691752433777
2219,6,264,0.42345497012138367
2220,6,265,0.38240066170692444
2221,6,266,0.4370260536670685
2222,6,267,0.32671236991882324
2223,6,268,0.315054327249527
2224,6,269,0.3558982312679291
2225,6,270,0.3906097114086151
2226,6,271,0.357538640499115
2227,6,272,0.29348456859588623
2228,6,273,0.36309385299682617
2229,6,274,0.2892136573791504
2230,6,275,0.40027254819869995
2231,6,276,0.3307744562625885
2232,6,277,0.3647877275943756
2233,6,278,0.36700907349586487
2234,6,279,0.6384266018867493
2235,6,280,0.587139904499054
2236,6,281,0.285025954246521
2237,6,282,0.3586297631263733
2238,6,283,0.33350488543510437
2239,6,284,0.3500418961048126
2240,6,285,0.4112699031829834
2241,6,286,0.4639723300933838
2242,6,287,0.2621440291404724
2243,6,288,0.3664514124393463
2244,6,289,0.30136722326278687
2245,6,290,0.21164081990718842
2246,6,291,0.41304919123649597
2247,6,292,0.38164809346199036
2248,6,293,0.4670467674732208
2249,6,294,0.4131704568862915
2250,6,295,0.4369327127933502
2251,6,296,0.32812103629112244
2252,6,297,0.28166887164115906
2253,6,298,0.3134908378124237
2254,6,299,0.3417034447193146
2255,6,300,0.31979432702064514
2256,6,301,0.4049030840396881
2257,6,302,0.3244493901729584
2258,6,303,0.4901179373264313
2259,6,304,0.2929968237876892
2260,6,305,0.34989675879478455
2261,6,306,0.30878177285194397
2262,6,307,0.4249383211135864
2263,6,308,0.34258878231048584
2264,6,309,0.48182645440101624
2265,6,310,0.2783200740814209
2266,6,311,0.2946668863296509
2267,6,312,0.4295489192008972
2268,6,313,0.32005688548088074
2269,6,314,0.33596229553222656
2270,6,315,0.44500449299812317
2271,6,316,0.3403245508670807
2272,6,317,0.26302966475486755
2273,6,318,0.26833006739616394
2274,6,319,0.33041688799858093
2275,6,320,0.3929741382598877
2276,6,321,0.32688161730766296
2277,6,322,0.26600882411003113
2278,6,323,0.35075315833091736
2279,6,324,0.41298991441726685
2280,6,325,0.4272218644618988
2281,6,326,0.37933987379074097
2282,6,327,0.2764144241809845
2283,6,328,0.4214671850204468
2284,6,329,0.39158064126968384
2285,6,330,0.3956577777862549
2286,6,331,0.34896451234817505
2287,6,332,0.38137534260749817
2288,6,333,0.41440558433532715
2289,6,334,0.3980025351047516
2290,6,335,0.2676948308944702
2291,6,336,0.3756222128868103
2292,6,337,0.34383726119995117
2293,6,338,0.47769975662231445
2294,6,339,0.4444563090801239
2295,6,340,0.28196436166763306
2296,6,341,0.5187728404998779
2297,6,342,0.28222036361694336
2298,6,343,0.33236029744148254
2299,6,344,0.44087889790534973
2300,6,345,0.28407084941864014
2301,6,346,0.3437354862689972
2302,6,347,0.3001573979854584
2303,6,348,0.20824034512043
2304,6,349,0.4337225556373596
2305,6,350,0.3104232847690582
2306,6,351,0.5059089064598083
2307,6,352,0.34988534450531006
2308,6,353,0.36048421263694763
2309,6,354,0.43576157093048096
2310,6,355,0.33481186628341675
2311,6,356,0.3498261570930481
2312,6,357,0.3861542046070099
2313,6,358,0.3559373915195465
2314,6,359,0.49738338589668274
2315,6,360,0.3538427948951721
2316,6,361,0.41028425097465515
2317,6,362,0.26882603764533997
2318,6,363,0.2988237142562866
2319,6,364,0.4180489480495453
2320,6,365,0.42544203996658325
2321,6,366,0.3093986511230469
2322,6,367,0.4540022909641266
2323,6,368,0.3301433026790619
2324,6,369,0.3151412010192871
2325,6,370,0.4238438308238983
2326,6,371,0.4195931553840637
2327,6,372,0.3482995629310608
2328,6,373,0.30167052149772644
2329,6,374,0.20618031919002533
2330,6,375,0.37978437542915344
2331,6,376,0.38181692361831665
2332,6,377,0.44756457209587097
2333,6,378,0.486125648021698
2334,6,379,0.46711206436157227
2335,6,380,0.2673954367637634
2336,6,381,0.41630440950393677
2337,6,382,0.4582795202732086
2338,6,383,0.4398583769798279
2339,6,384,0.28617554903030396
2340,6,385,0.3706319332122803
2341,6,386,0.4736541211605072
2342,6,387,0.412937194108963
2343,6,388,0.41032370924949646
2344,6,389,0.4332123398780823
2345,6,390,0.43684056401252747
2346,6,391,0.4376688003540039
2347,7,1,0.31124645471572876
2348,7,2,0.19055326282978058
2349,7,3,0.26398396492004395
2350,7,4,0.2784077525138855
2351,7,5,0.24525581300258636
2352,7,6,0.29889973998069763
2353,7,7,0.37047305703163147
2354,7,8,0.24457791447639465
2355,7,9,0.25130802392959595
2356,7,10,0.23301483690738678
2357,7,11,0.3286663293838501
2358,7,12,0.2417890578508377
2359,7,13,0.23809252679347992
2360,7,14,0.18105080723762512
2361,7,15,0.20078915357589722
2362,7,16,0.3392821252346039
2363,7,17,0.18681147694587708
2364,7,18,0.2905791103839874
2365,7,19,0.3058413565158844
2366,7,20,0.37738174200057983
2367,7,21,0.2519882619380951
2368,7,22,0.2202846258878708
2369,7,23,0.15890973806381226
2370,7,24,0.308390736579895
2371,7,25,0.30000078678131104
2372,7,26,0.32023024559020996
2373,7,27,0.30017876625061035
2374,7,28,0.2513503134250641
2375,7,29,0.2882584035396576
2376,7,30,0.19162939488887787
2377,7,31,0.28649789094924927
2378,7,32,0.18883931636810303
2379,7,33,0.2011593133211136
2380,7,34,0.2791915535926819
2381,7,35,0.33826756477355957
2382,7,36,0.2801164388656616
2383,7,37,0.3003395199775696
2384,7,38,0.1665356606245041
2385,7,39,0.1954808235168457
2386,7,40,0.23923256993293762
2387,7,41,0.2136085480451584
2388,7,42,0.2742513418197632
2389,7,43,0.37365785241127014
2390,7,44,0.20176222920417786
2391,7,45,0.21327035129070282
2392,7,46,0.1690877079963684
2393,7,47,0.34372982382774353
2394,7,48,0.2472984790802002
2395,7,49,0.28634923696517944
2396,7,50,0.2881128787994385
2397,7,51,0.18282048404216766
2398,7,52,0.2017621546983719
2399,7,53,0.10352029651403427
2400,7,54,0.24942955374717712
2401,7,55,0.2001466602087021
2402,7,56,0.3138734698295593
2403,7,57,0.17574511468410492
2404,7,58,0.1780022531747818
2405,7,59,0.11803688108921051
2406,7,60,0.2647648751735687
2407,7,61,0.29539602994918823
2408,7,62,0.38136550784111023
2409,7,63,0.17655791342258453
2410,7,64,0.21858343482017517
2411,7,65,0.4665364921092987
2412,7,66,0.1601565033197403
2413,7,67,0.3530917167663574
2414,7,68,0.27306196093559265
2415,7,69,0.16681692004203796
2416,7,70,0.3373214900493622
2417,7,71,0.21234822273254395
2418,7,72,0.19539973139762878
2419,7,73,0.2777605652809143
2420,7,74,0.22052013874053955
2421,7,75,0.22855663299560547
2422,7,76,0.3590501546859741
2423,7,77,0.22798676788806915
2424,7,78,0.2255774289369583
2425,7,79,0.2374258041381836
2426,7,80,0.2765202820301056
2427,7,81,0.17347687482833862
2428,7,82,0.2795013189315796
2429,7,83,0.19562993943691254
2430,7,84,0.3335813581943512
2431,7,85,0.21495437622070312
2432,7,86,0.1792386919260025
2433,7,87,0.27568474411964417
2434,7,88,0.21016228199005127
2435,7,89,0.32101690769195557
2436,7,90,0.24587684869766235
2437,7,91,0.2580084502696991
2438,7,92,0.14703772962093353
2439,7,93,0.2618083357810974
2440,7,94,0.15320636332035065
2441,7,95,0.268930047750473
2442,7,96,0.25961610674858093
2443,7,97,0.3243412971496582
2444,7,98,0.24299265444278717
2445,7,99,0.15504051744937897
2446,7,100,0.278827041387558
2447,7,101,0.29033857583999634
2448,7,102,0.2026802897453308
2449,7,103,0.2288893759250641
2450,7,104,0.2555277347564697
2451,7,105,0.15533481538295746
2452,7,106,0.2978777289390564
2453,7,107,0.25380977988243103
2454,7,108,0.315521240234375
2455,7,109,0.34681347012519836
2456,7,110,0.30966997146606445
2457,7,111,0.32453832030296326
2458,7,112,0.265749454498291
2459,7,113,0.11270103603601456
2460,7,114,0.2150285243988037
2461,7,115,0.30237632989883423
2462,7,116,0.36721450090408325
2463,7,117,0.3245728015899658
2464,7,118,0.36407431960105896
2465,7,119,0.1827603429555893
2466,7,120,0.2017134428024292
2467,7,121,0.25374549627304077
2468,7,122,0.22101815044879913
2469,7,123,0.23077566921710968
2470,7,124,0.19458375871181488
2471,7,125,0.19059635698795319
2472,7,126,0.3768441677093506
2473,7,127,0.2678124010562897
2474,7,128,0.3644976317882538
2475,7,129,0.2260407656431198
2476,7,130,0.18604080379009247
2477,7,131,0.2447028011083603
2478,7,132,0.3548986613750458
2479,7,133,0.22954319417476654
2480,7,134,0.21005211770534515
2481,7,135,0.23206724226474762
2482,7,136,0.25258010625839233
2483,7,137,0.18085193634033203
2484,7,138,0.21177370846271515
2485,7,139,0.1720133274793625
2486,7,140,0.3636963367462158
2487,7,141,0.20314183831214905
2488,7,142,0.19263815879821777
2489,7,143,0.2638052701950073
2490,7,144,0.21345317363739014
2491,7,145,0.2657319903373718
2492,7,146,0.25517523288726807
2493,7,147,0.2106129676103592
2494,7,148,0.1819595992565155
2495,7,149,0.21127857267856598
2496,7,150,0.2732292413711548
2497,7,151,0.33307886123657227
2498,7,152,0.5073038935661316
2499,7,153,0.2832658588886261
2500,7,154,0.3617745339870453
2501,7,155,0.16044092178344727
2502,7,156,0.1919339895248413
2503,7,157,0.30512306094169617
2504,7,158,0.3854764699935913
2505,7,159,0.41546306014060974
2506,7,160,0.3588734269142151
2507,7,161,0.3645000457763672
2508,7,162,0.21741940081119537
2509,7,163,0.28074514865875244
2510,7,164,0.2327173501253128
2511,7,165,0.23628957569599152
2512,7,166,0.16272884607315063
2513,7,167,0.18669408559799194
2514,7,168,0.37924590706825256
2515,7,169,0.23062443733215332
2516,7,170,0.2389705777168274
2517,7,171,0.28910374641418457
2518,7,172,0.12446438521146774
2519,7,173,0.24218475818634033
2520,7,174,0.3069482445716858
2521,7,175,0.1804225891828537
2522,7,176,0.29282432794570923
2523,7,177,0.24111151695251465
2524,7,178,0.19941072165966034
2525,7,179,0.3698917329311371
2526,7,180,0.18710245192050934
2527,7,181,0.2689742147922516
2528,7,182,0.26891767978668213
2529,7,183,0.2957214415073395
2530,7,184,0.2117539495229721
2531,7,185,0.31506794691085815
2532,7,186,0.22416627407073975
2533,7,187,0.2201787233352661
2534,7,188,0.29579049348831177
2535,7,189,0.15667299926280975
2536,7,190,0.1446036696434021
2537,7,191,0.34341371059417725
2538,7,192,0.14899225533008575
2539,7,193,0.1812029927968979
2540,7,194,0.2227274775505066
2541,7,195,0.3680292069911957
2542,7,196,0.3187664747238159
2543,7,197,0.4323462247848511
2544,7,198,0.3994499742984772
2545,7,199,0.3366304934024811
2546,7,200,0.2090066522359848
2547,7,201,0.29551684856414795
2548,7,202,0.22757957875728607
2549,7,203,0.43746456503868103
2550,7,204,0.2992476522922516
2551,7,205,0.21968822181224823
2552,7,206,0.2470448911190033
2553,7,207,0.20019851624965668
2554,7,208,0.27375468611717224
2555,7,209,0.19103628396987915
2556,7,210,0.32711392641067505
2557,7,211,0.20577740669250488
2558,7,212,0.2848142087459564
2559,7,213,0.396963506937027
2560,7,214,0.2870955765247345
2561,7,215,0.34819358587265015
2562,7,216,0.3682938516139984
2563,7,217,0.373786062002182
2564,7,218,0.27056723833084106
2565,7,219,0.2456042468547821
2566,7,220,0.27402597665786743
2567,7,221,0.3635835647583008
2568,7,222,0.25187546014785767
